  5.683333      2837    0.7436       NaN       NaN
  5.700000      2843    0.7654       NaN       NaN
  5.716667      2855    0.7417       NaN       NaN
  5.733333      2861    0.7344       NaN       NaN
  5.750000      2884    0.6429       NaN       NaN
  5.766667      2882    0.6584       NaN       NaN
  5.783333      2906    0.6738       NaN       NaN
  5.800000      2894    0.7445 2.095e+06       NaN
  5.816667      2899     0.719 2.095e+06       NaN
  5.833333      2915     0.718 1.859e+05       NaN
  5.850000      2927    0.6529 1.655e+05       NaN
  5.866667      2944    0.7016 2.504e+05       NaN
  5.883333      2952    0.6914 2.373e+05       NaN
  5.900000      2950    0.7207 2.388e+05       NaN
  5.916667      2961    0.7158 2.119e+05       NaN
  5.933333      2966    0.7122 2.096e+05       NaN
  5.950000      2972    0.7275 2.046e+05       NaN
  5.966667      3004    0.6906       NaN 6.492e+07
  5.983333      3017    0.6639       NaN 6.967e+07
  6.000000      2985    0.7716       NaN 6.198e+07
  6.016667      3018     0.798       NaN 6.805e+07
  6.033333      2992    0.7042       NaN   6.6e+07
  6.050000      2974    0.7814       NaN 6.835e+07
  6.066667      2973    0.7585 1.552e+05 7.049e+07
  6.083333      2983    0.8303 2.237e+05 6.892e+07
  6.100000      3002    0.7798 3.218e+05 7.039e+07
  6.116667      3006    0.7644 5.186e+05 6.962e+07
  6.133333      2988    0.7541  7.73e+05 6.784e+07
  6.150000      3029    0.7905  9.01e+05  6.45e+07
  6.166667      3040    0.7326 1.137e+06 6.643e+07
  6.183333      3055    0.7259 1.237e+06 6.546e+07
  6.200000      3064    0.7963 1.639e+06 6.504e+07
  6.216667      3124    0.7836 1.778e+06 6.463e+07
  6.233333      3163    0.8053 1.814e+06 6.241e+07
  6.250000      3181    0.8698 2.007e+06 5.947e+07
  6.266667      3204    0.8866 2.287e+06 6.167e+07
  6.283333      3232    0.8399   2.5e+06 6.547e+07
  6.300000      3264    0.7973   2.6e+06 5.976e+07
  6.316667      3299    0.8225 2.883e+06 6.198e+07
  6.333333      3337     0.822 3.316e+06 6.194e+07
  6.350000      3370    0.8291 2.996e+06 5.646e+07
  6.366667      3369    0.8732 3.251e+06 5.887e+07
  6.383333      3385    0.9529  3.45e+06 5.613e+07
  6.400000      3481    0.9692 3.442e+06 5.506e+07
  6.416667      3465    0.9416 3.709e+06 5.875e+07
  6.433333      3522     1.058 3.809e+06 5.395e+07
  6.450000      3527     0.979  4.04e+06 5.695e+07
  6.466667      3519    0.9537  4.27e+06 5.821e+07
  6.483333      3516     1.076 3.944e+06   5.1e+07
  6.500000      3670     1.165 4.029e+06 5.183e+07
  6.516667      3735     1.145 4.387e+06 5.476e+07
  6.533333      3750     1.182 4.352e+06  5.18e+07
  6.550000      3778     1.249 4.522e+06 5.509e+07
